series,method,smape,mase,cover95,width,msis,interval,owa
19,seasonal_naive,4.208815249464867,0.7190805048744588,1.0,4.924235217244259,4.924235217244259,empirical,1.284210939335786
19,theta,3.1817873852889775,0.5728330466578426,1.0,26.034423324889367,26.034423324889367,analytic,0.9962440184053467
19,theta,3.1817873852889775,0.5728330466578426,0.9375,4.7801560915551855,4.905720397460033,empirical,0.9962440184053467
20,naive,18.203322835907723,3.6881957394427656,0.9791666666666666,25.273359789890286,25.350076394195202,analytic,4.161935647804803
20,naive,18.203322835907723,3.6881957394427656,1.0,4.935747832823499,4.935747832823499,empirical,4.161935647804803
20,naive2,4.301533955084022,0.9013075857152908,1.0,26.041950337639207,26.041950337639207,analytic,1.0
20,naive2,4.301533955084022,0.9013075857152908,1.0,5.042836235005745,5.042836235005745,empirical,1.0
20,seasonal_naive,4.541860288751304,0.9635127397214134,1.0,6.7072731533258985,6.7072731533258985,analytic,1.062443239917123
20,seasonal_naive,4.541860288751304,0.9635127397214134,1.0,4.921064082896223,4.921064082896223,empirical,1.062443239917123
20,theta,4.234621138361313,0.8885986172790389,1.0,26.041950337639207,26.041950337639207,analytic,0.9851719196774635
20,theta,4.234621138361313,0.8885986172790389,1.0,4.388443022136819,4.388443022136819,empirical,0.9851719196774635
21,naive,8.154662624077186,3.1940710616438355,0.8125,13.435301237529705,23.429749923272652,analytic,3.368536616215896
21,naive,8.154662624077186,3.1940710616438355,0.8333333333333334,3.959249429223744,5.328998287671231,empirical,3.368536616215896
21,naive2,2.379043597897682,0.9651607345148132,1.0,24.58811540863774,24.58811540863774,analytic,1.0
21,naive2,2.379043597897682,0.9651607345148132,0.7708333333333334,3.5322203795474008,7.336975579982847,empirical,1.0
21,seasonal_naive,4.468015532501305,1.7326840753424657,1.0,6.332828541373579,6.332828541373579,analytic,1.836650335757617
21,seasonal_naive,4.468015532501305,1.7326840753424657,0.8541666666666666,5.100385273972602,8.428296232876711,empirical,1.836650335757617
21,theta,2.9839027416090773,1.2046959042485772,1.0,24.58811540863774,24.58811540863774,analytic,1.2512131505532698
21,theta,2.9839027416090773,1.2046959042485772,0.8125,4.01043897994913,6.293892936491978,empirical,1.2512131505532698
22,naive,21.141324577380864,2.3308315925594347,0.9166666666666666,13.335445362758692,14.064605508766812,analytic,2.4340925406720313
22,naive,21.141324577380864,2.3308315925594347,0.9166666666666666,4.266186710434695,4.83439520541132,empirical,2.4340925406720313
22,naive2,8.676783279091572,0.9585408097686919,1.0,25.456145358248055,25.456145358248055,analytic,1.0
22,naive2,8.676783279091572,0.9585408097686919,0.9375,4.185756910381863,4.481865432425061,empirical,1.0
22,seasonal_naive,7.385233131968305,0.8968616333432806,1.0,6.556395282797286,6.556395282797286,analytic,0.8934008942496696
22,seasonal_naive,7.385233131968305,0.8968616333432806,0.8958333333333334,4.4624539938326855,6.150268576544316,empirical,0.8934008942496696
22,theta,4.747915312680749,0.5282778608520275,1.0,25.456145358248055,25.456145358248055,analytic,0.5491623918434401
22,theta,4.747915312680749,0.5282778608520275,0.9375,4.290029084959042,4.709081097289542,empirical,0.5491623918434401
23,naive,44.294674583508026,5.603737662522778,0.6875,16.515672442741035,44.69445034135113,analytic,4.728107039249105
23,naive,44.294674583508026,5.603737662522778,0.6041666666666666,3.7941598681485633,10.336393178410765,empirical,4.728107039249105
23,naive2,8.789612436545264,1.268738304953834,1.0,28.27832707820369,28.27832707820369,analytic,1.0
23,naive2,8.789612436545264,1.268738304953834,0.9583333333333334,4.141817453146249,4.22319866316397,empirical,1.0
23,seasonal_naive,4.7235411931729105,0.6190470553952586,1.0,7.283266482482615,7.283266482482615,analytic,0.5126618768595893
23,seasonal_naive,4.7235411931729105,0.6190470553952586,1.0,5.471295753355812,5.471295753355812,empirical,0.5126618768595893
